currentStock,averageDailyDemand,leadTimeDays,demandVariance,supplierRiskScore,safetyStock,reorderPoint,incomingStockDays,pendingOrderQty,isCriticalItem,riskScore,riskTier
252.42,47.18,29.94,90.79,67.53,311.53,1017.87,1.3,297.37,1,49.07,medium
4904.48,172.18,11.18,43.72,30.11,1697.56,2660.09,0.0,0.0,0,8.15,low
5660.5,131.3,12.53,7.18,23.81,896.75,1719.22,0.0,0.0,0,5.18,low
908.36,151.64,40.03,115.56,51.64,1386.64,4421.39,0.0,0.0,1,54.64,medium
134.32,127.87,43.51,117.3,81.62,849.14,3631.04,0.0,0.0,1,77.51,high
262.45,32.46,32.3,108.32,68.26,228.82,752.93,10.1,327.83,1,43.04,medium
5723.0,161.18,15.04,2.73,6.19,1275.11,2487.27,0.0,0.0,0,2.95,low
714.84,155.48,39.62,113.06,63.84,868.5,3948.32,0.0,0.0,0,41.36,medium
141.09,95.85,58.03,128.89,79.33,720.7,3501.82,0.0,0.0,1,79.05,high
121.62,103.87,55.4,142.15,84.57,955.65,3833.2,0.0,0.0,1,81.4,critical
134.5,110.13,41.65,146.26,91.05,834.95,3128.17,0.0,0.0,1,79.19,high
48.99,9.86,47.92,66.05,50.28,70.95,307.15,0.0,0.0,0,48.22,medium
168.83,5.21,14.58,24.6,8.18,43.54,81.54,0.0,0.0,0,14.92,low
136.84,14.09,47.76,83.78,73.04,118.65,455.18,0.0,0.0,0,39.72,medium
905.4,146.24,31.76,21.15,42.42,523.51,2846.19,0.0,0.0,0,23.34,low
273.44,75.66,49.73,119.14,78.83,248.64,2129.67,0.0,0.0,1,53.78,medium
68.88,58.87,48.71,147.37,78.8,339.62,1773.4,0.0,0.0,0,67.57,high
187.66,56.18,33.07,111.24,55.01,311.99,1240.99,0.0,0.0,1,59.45,medium
1293.81,162.37,48.0,83.14,51.73,1337.29,5234.48,0.0,0.0,1,43.21,medium
1165.5,110.17,21.36,59.69,53.18,963.32,2139.79,0.0,0.0,0,23.93,low
391.4,42.55,32.4,97.36,52.78,343.72,1033.0,0.0,0.0,1,43.83,medium
22.7,33.98,57.79,149.41,84.57,120.33,1102.35,0.0,0.0,1,80.2,critical
569.77,124.67,47.24,97.19,77.36,707.22,3651.89,33.0,805.32,0,44.18,medium
168.3,35.34,38.92,94.7,64.79,183.97,871.79,2.3,417.48,0,37.82,medium
1128.97,49.27,16.92,68.01,42.5,427.84,844.76,5.0,357.58,1,25.81,low
241.69,157.98,49.24,137.4,99.8,1239.38,5129.05,0.0,0.0,1,78.67,high
66.53,66.55,58.98,138.34,86.48,577.5,2540.29,0.0,0.0,0,72.54,high
431.1,64.89,14.96,71.35,37.35,213.3,698.73,0.0,0.0,0,25.37,low
5668.61,192.79,10.57,26.52,21.43,1263.37,2282.1,0.0,0.0,1,15.63,low
1370.07,95.45,33.19,66.47,26.59,630.96,2214.77,0.0,0.0,0,22.84,low
8441.52,147.28,8.1,14.02,9.88,1429.61,2026.23,0.0,0.0,0,3.41,low
723.26,15.5,14.88,6.6,4.97,124.5,239.82,0.0,0.0,0,7.69,low
10.96,47.85,54.13,133.77,98.65,148.64,1443.57,0.0,0.0,1,84.85,critical
845.16,48.97,28.53,51.44,50.19,318.46,1017.01,0.0,0.0,1,34.87,medium
1217.46,183.19,26.71,72.03,40.02,737.08,3183.77,10.4,2741.24,0,20.66,low
683.28,130.78,36.6,64.75,76.59,579.36,2972.87,0.0,0.0,1,43.88,medium
302.32,58.97,36.12,102.85,68.35,284.02,1349.2,0.0,0.0,0,38.99,medium
190.75,21.8,32.36,47.26,50.63,114.59,467.4,32.2,387.67,0,31.66,medium
914.9,171.48,48.17,94.07,56.47,926.93,5056.8,40.9,1825.42,1,43.81,medium
221.21,117.22,56.96,117.8,92.31,1161.87,4500.18,0.0,0.0,1,80.46,critical
1452.75,131.51,18.31,37.99,31.57,681.06,1884.81,0.0,0.0,0,13.82,low
143.19,119.67,48.78,133.12,86.22,591.25,3509.71,0.0,0.0,1,77.33,high
119.69,150.54,48.72,112.48,87.39,680.98,4347.89,0.0,0.0,1,76.53,high
932.96,34.62,5.69,17.06,22.92,168.96,267.45,0.0,0.0,0,9.42,low
2080.37,125.72,18.09,64.64,35.9,993.71,2130.95,16.0,2418.62,1,20.42,low
18.29,55.29,59.38,138.16,93.51,171.08,1812.68,0.0,0.0,1,83.96,critical
316.01,50.06,42.03,82.66,71.06,297.24,1349.26,0.0,0.0,1,49.92,medium
55.72,14.72,32.44,108.86,73.27,54.7,293.37,0.0,0.0,0,39.7,medium
88.36,112.3,42.33,115.42,89.13,1087.66,3464.72,0.0,0.0,1,81.61,critical
1371.2,79.43,29.18,58.2,38.96,674.66,1833.52,0.0,0.0,0,21.9,low
3423.88,149.18,7.85,3.22,1.53,612.14,1198.04,0.0,0.0,0,1.49,low
7363.14,178.69,15.39,26.84,24.7,1537.97,2912.95,0.0,0.0,0,6.82,low
16.73,113.22,44.32,133.93,75.61,583.35,3092.03,0.0,0.0,1,82.08,critical
2408.89,123.01,24.24,61.57,40.96,1077.1,2568.23,0.0,0.0,0,15.27,low
301.87,87.14,41.67,62.92,70.2,343.84,2159.5,0.0,0.0,0,41.55,medium
1207.3,159.38,18.92,30.98,47.61,877.29,2384.89,0.0,0.0,0,19.46,low
22.44,127.09,54.25,113.96,90.12,925.0,4372.43,0.0,0.0,1,84.04,critical
718.95,42.97,11.83,9.98,2.07,156.68,410.86,0.0,0.0,0,4.61,low
703.55,53.61,20.65,78.87,54.87,257.83,811.4,0.0,0.0,0,23.73,low
518.0,152.6,37.95,70.75,52.91,499.7,3394.87,0.0,0.0,0,32.23,medium
655.92,56.52,20.62,28.97,20.33,387.94,970.65,0.0,0.0,0,17.17,low
427.36,116.48,29.23,87.73,65.9,569.02,2271.41,0.0,0.0,1,52.43,medium
92.57,11.53,32.41,90.66,52.35,102.37,289.16,0.0,0.0,1,47.52,medium
250.58,38.58,30.65,92.43,75.13,332.48,923.66,0.0,0.0,1,55.12,medium
600.2,159.01,47.93,63.63,67.2,1071.63,4882.12,0.0,0.0,0,47.36,medium
49.77,32.53,42.26,113.61,97.35,208.81,896.23,0.0,0.0,1,77.64,high
700.1,45.31,26.98,33.67,47.26,277.81,888.98,5.6,710.06,1,27.79,low
5298.11,180.2,14.03,12.71,5.51,1489.58,2753.38,0.0,0.0,0,3.38,low
1781.42,159.41,10.24,71.05,28.97,603.8,1419.8,8.1,1360.25,0,7.37,low
917.36,105.5,29.69,112.88,71.92,1042.27,2608.47,0.0,0.0,0,39.62,medium
44.27,8.9,26.32,33.77,52.04,35.23,152.37,26.1,80.22,0,33.63,medium
2317.82,42.1,13.95,29.24,23.15,341.4,635.07,0.0,0.0,0,12.97,low
366.38,38.63,12.2,48.94,33.44,304.2,539.89,0.0,0.0,1,33.43,medium
7.61,14.77,56.28,138.81,95.38,64.79,480.38,0.0,0.0,1,83.38,critical
301.26,83.07,25.35,84.55,56.2,468.23,1521.29,7.4,614.12,1,53.34,medium
181.27,19.37,20.64,50.15,32.33,96.41,296.35,5.6,181.32,0,21.93,low
1474.19,82.75,16.97,21.8,7.14,280.5,982.58,0.0,0.0,0,6.28,low
2557.47,55.4,8.8,12.98,23.69,401.24,645.02,0.0,0.0,0,6.83,low
590.5,96.72,49.55,97.35,57.11,755.64,3151.87,10.6,1743.88,0,42.54,medium
1740.6,190.69,49.4,76.07,69.06,1563.21,6273.67,0.0,0.0,0,32.67,medium
2223.97,163.26,8.3,16.56,6.39,496.67,1174.48,6.0,1166.26,0,0.0,low
975.33,114.98,29.24,39.38,44.57,490.75,2171.7,0.0,0.0,1,33.27,medium
3218.3,109.79,7.69,23.69,22.63,751.46,1173.65,0.0,0.0,0,6.33,low
1069.85,163.3,27.35,69.01,58.94,1252.28,3485.79,16.4,1655.25,0,30.01,medium
183.56,139.12,54.86,142.41,79.12,1247.66,5063.72,0.0,0.0,1,80.04,critical
2494.45,159.85,29.97,58.65,23.23,970.72,3366.32,0.0,0.0,0,15.85,low
407.92,51.04,11.25,64.33,48.35,173.64,460.82,4.1,935.41,0,16.66,low
486.43,74.95,18.3,38.27,33.55,227.98,913.82,2.5,633.3,0,16.84,low
92.82,15.55,46.04,62.58,64.29,155.23,513.21,2.7,226.43,1,57.77,medium
48.77,55.94,52.42,126.86,93.4,343.36,1809.5,0.0,0.0,0,71.73,high
1456.09,32.45,15.97,0.78,3.08,281.07,540.23,1.2,374.3,0,0.0,low
1175.15,70.99,25.89,25.51,30.42,542.05,1461.14,0.0,0.0,0,14.94,low
189.69,36.87,33.31,81.02,79.98,331.85,945.91,14.7,534.34,1,59.38,medium
1055.2,140.12,40.3,76.91,50.83,1373.46,4196.61,17.1,2416.8,0,34.94,medium
750.95,100.76,37.84,96.93,76.13,683.84,2590.23,0.0,0.0,1,48.51,medium
2163.84,63.92,5.84,12.92,5.56,407.99,594.48,0.0,0.0,0,3.87,low
3673.55,135.98,8.99,13.04,23.08,1148.28,1759.37,0.0,0.0,0,5.12,low
5689.0,107.02,16.95,15.69,15.94,929.24,1836.41,2.1,1799.91,0,0.39,low
2031.76,190.84,32.85,51.22,40.0,1079.35,4213.92,14.2,2073.74,0,18.9,low
832.56,180.49,38.36,116.69,63.15,1548.45,5010.16,11.1,2472.0,0,45.03,medium
296.71,152.61,55.74,110.02,97.95,1194.94,5448.45,0.0,0.0,1,75.9,high
51.83,87.88,41.43,113.55,90.4,344.38,2164.59,0.0,0.0,1,79.73,high
2482.95,164.11,20.34,62.84,25.24,1029.51,2698.12,13.5,1047.07,0,9.82,low
2612.01,77.39,18.67,8.25,18.87,699.23,1421.43,0.0,0.0,0,6.03,low
1765.03,127.1,15.73,25.61,26.77,844.76,1844.3,0.0,0.0,0,8.5,low
265.76,78.21,30.58,115.35,51.36,478.43,1674.29,27.2,1129.93,1,58.26,medium
1773.58,171.46,10.92,68.17,34.79,964.8,1900.59,2.6,964.24,0,7.64,low
947.18,22.75,11.66,1.95,24.96,144.73,277.39,0.0,0.0,0,5.58,low
1139.23,191.04,38.22,105.09,60.79,1694.78,5345.96,34.0,2449.76,0,41.11,medium
121.14,16.2,22.36,46.92,50.08,97.77,278.89,0.0,0.0,0,31.17,medium
858.67,155.99,21.25,24.48,50.8,558.6,2215.7,2.9,1079.63,0,18.0,low
888.89,169.47,38.83,86.54,59.05,1304.66,4595.02,0.0,0.0,0,41.83,medium
6.63,62.42,42.14,126.26,76.13,206.86,1522.19,0.0,0.0,1,81.78,critical
145.22,197.63,54.57,119.78,91.57,989.02,6381.46,0.0,0.0,1,77.02,high
2775.24,70.4,13.73,17.89,4.82,501.54,984.68,2.1,816.05,0,0.38,low
2333.68,100.77,28.0,31.66,47.25,826.93,2237.52,0.0,0.0,0,13.17,low
21.23,60.25,57.62,144.4,79.83,517.24,2253.16,0.0,0.0,0,73.94,high
112.63,176.65,54.96,126.14,79.61,631.78,5485.85,0.0,0.0,1,76.09,high
1053.9,176.37,47.75,115.52,52.54,1391.03,5601.51,37.2,2134.51,1,50.52,medium
6506.71,182.75,18.21,15.77,0.6,1530.02,3193.98,0.0,0.0,0,3.54,low
1328.68,123.34,10.91,21.02,48.36,477.59,1150.27,0.0,0.0,0,9.3,low
277.24,62.48,31.24,108.96,57.95,338.13,1313.98,24.7,869.77,1,50.52,medium
169.75,71.79,47.46,138.6,91.05,636.18,2339.71,0.0,0.0,0,66.48,high
6.13,24.67,46.09,119.69,90.38,128.28,696.82,0.0,0.0,1,83.5,critical
38.17,156.56,55.4,122.93,76.89,658.1,4994.79,0.0,0.0,1,80.27,critical
2641.78,95.41,17.69,9.12,22.38,505.4,1349.52,0.0,0.0,0,6.19,low
16.23,18.5,59.64,139.18,79.85,138.46,690.12,0.0,0.0,1,81.83,critical
19.25,26.66,56.89,134.99,99.61,137.13,895.52,0.0,0.0,1,83.22,critical
784.64,83.75,32.59,39.8,31.47,319.24,1683.95,0.0,0.0,0,23.44,low
206.82,25.14,23.05,67.77,37.47,84.52,374.29,0.0,0.0,0,27.62,low
4688.36,195.1,17.94,6.14,7.0,751.32,2501.49,0.0,0.0,0,3.61,low
931.25,167.49,26.63,69.83,54.93,603.5,2833.45,0.0,0.0,0,27.23,low
459.19,170.45,52.7,146.2,81.73,1683.65,6175.5,0.0,0.0,1,74.15,high
410.91,26.66,33.29,52.78,30.79,187.71,631.51,0.0,0.0,0,26.42,low
911.44,198.47,34.38,77.84,66.77,852.16,4263.83,0.0,0.0,1,41.46,medium
1528.41,129.88,27.24,44.12,28.19,592.13,2361.09,0.0,0.0,1,27.44,low
495.39,10.7,6.38,3.65,11.8,98.9,133.06,0.0,0.0,0,6.35,low
85.27,31.28,31.46,61.49,58.59,101.4,593.44,0.0,0.0,1,53.1,medium
314.53,61.87,41.7,73.93,64.09,465.5,1755.53,0.0,0.0,1,59.11,medium
149.38,33.89,31.89,107.69,51.54,283.26,823.53,0.0,0.0,0,50.4,medium
75.92,73.28,44.98,130.07,85.2,309.07,1957.16,0.0,0.0,1,76.65,high
1633.4,84.8,19.86,9.74,8.34,283.25,1125.42,0.0,0.0,0,5.03,low
4276.64,189.85,9.74,22.17,22.28,861.84,1786.25,0.0,0.0,0,5.37,low
567.87,196.37,47.92,118.82,52.73,611.09,5316.35,0.0,0.0,0,38.04,medium
1552.59,182.46,42.02,118.18,70.3,1371.38,5204.79,0.0,0.0,1,44.44,medium
341.71,75.13,41.99,72.76,64.25,378.84,1956.34,0.0,0.0,0,42.53,medium
5573.59,189.35,16.16,9.23,8.36,1743.52,3273.03,0.0,0.0,0,3.74,low
730.45,44.51,21.42,33.11,54.77,347.97,824.73,0.0,0.0,0,20.41,low
3167.06,147.73,11.86,16.47,1.7,485.76,1361.92,0.0,0.0,0,3.12,low
24.56,174.86,58.27,144.42,90.56,1488.25,6583.1,0.0,0.0,1,84.02,critical
1847.67,184.91,26.34,30.03,25.9,1008.74,3443.67,5.6,2408.83,0,12.92,low
24.65,40.88,54.39,115.51,88.79,218.7,1330.62,0.0,0.0,1,82.42,critical
3018.64,111.33,19.55,7.48,6.97,538.62,1626.79,0.0,0.0,0,4.25,low
243.38,10.24,9.25,22.12,2.73,55.56,102.95,0.0,0.0,0,13.56,low
1717.66,163.51,19.04,75.86,40.44,603.76,2160.61,0.0,0.0,0,16.65,low
655.17,187.5,43.99,100.34,79.97,823.06,4946.58,0.0,0.0,0,43.21,medium
5285.45,148.05,13.39,3.57,18.86,904.09,1895.57,0.0,0.0,0,4.34,low
2859.01,137.08,9.15,15.67,3.21,849.12,1476.6,0.0,0.0,0,2.98,low
114.13,35.91,47.93,110.69,59.71,132.95,993.43,0.0,0.0,0,45.45,medium
25.68,88.28,45.29,110.25,78.59,266.94,2265.91,0.0,0.0,0,70.57,high
3033.52,178.36,11.62,2.0,24.84,935.96,1972.58,4.8,2097.92,0,0.13,low
43.2,34.36,59.62,145.0,97.83,285.82,1309.98,0.0,0.0,1,82.86,critical
56.03,54.4,52.73,111.25,80.13,197.11,1631.32,0.0,0.0,1,76.07,high
16.66,17.97,42.31,149.39,96.36,55.96,436.16,0.0,0.0,1,76.18,high
10.15,11.0,57.88,130.75,96.39,94.04,412.28,0.0,0.0,1,83.82,critical
3417.23,111.91,16.21,13.73,1.8,529.29,1436.61,0.0,0.0,0,3.85,low
1432.31,122.16,22.67,50.46,31.87,1094.92,2479.55,0.0,0.0,0,19.41,low
219.08,7.67,13.46,21.14,19.02,44.21,95.81,11.0,81.25,0,13.48,low
776.64,46.1,7.4,26.14,4.49,218.75,389.37,0.0,0.0,0,8.33,low
1961.78,119.04,19.81,21.94,2.53,386.18,1565.03,0.0,0.0,0,5.16,low
482.43,46.02,31.31,77.75,70.24,431.25,1151.78,7.0,828.93,0,30.91,medium
128.95,182.45,58.25,142.31,86.91,1319.21,6633.33,0.0,0.0,1,80.47,critical
407.37,17.32,16.43,24.4,8.63,82.07,224.28,0.0,0.0,0,15.23,low
773.55,92.3,30.19,115.58,70.64,903.61,2296.87,21.1,1092.81,0,38.44,medium
908.29,194.25,25.21,73.43,61.9,1037.47,3485.67,0.0,0.0,1,42.12,medium
13.74,5.43,52.54,145.56,90.95,52.82,195.35,0.0,0.0,0,67.37,high
1729.23,103.8,27.98,68.37,23.72,629.4,2081.65,0.0,0.0,1,27.53,low
1931.94,198.9,33.77,78.59,65.52,1664.86,5023.56,0.0,0.0,1,38.18,medium
688.48,120.74,14.01,72.87,37.88,513.54,1359.4,12.7,2372.5,1,29.71,low
2125.34,156.72,18.49,28.84,24.49,530.75,1979.75,0.0,0.0,0,7.61,low
1177.59,49.03,9.99,2.81,16.69,260.35,505.27,0.0,0.0,0,4.02,low
1332.71,76.21,27.55,41.93,30.13,612.21,1661.99,0.0,0.0,0,17.46,low
2422.67,136.91,7.16,27.91,12.02,741.48,1231.48,0.0,0.0,0,4.84,low
475.4,105.86,35.6,109.04,61.39,409.5,2293.69,0.0,0.0,1,48.38,medium
669.86,107.17,48.4,117.88,60.85,899.9,3493.05,0.0,0.0,1,57.46,medium
8009.26,188.44,12.09,9.1,6.21,1198.3,2337.15,0.0,0.0,0,2.94,low
1347.8,72.97,9.6,21.8,7.61,444.64,794.87,0.0,0.0,0,5.78,low
1612.96,31.27,15.38,2.97,4.87,252.57,493.08,0.0,0.0,0,3.77,low
6764.85,193.16,15.45,1.13,18.62,1678.42,3170.85,0.0,0.0,0,4.37,low
64.81,165.64,55.1,120.26,96.35,879.36,5442.93,0.0,0.0,1,81.34,critical
207.63,86.79,48.74,128.28,82.59,832.07,2947.32,0.0,0.0,1,76.15,high
186.35,138.88,52.2,139.33,83.26,1365.85,4990.39,0.0,0.0,0,70.46,high
576.6,21.5,19.1,15.53,22.51,133.27,338.6,0.0,0.0,0,13.92,low
1020.7,146.67,26.23,98.71,53.74,1120.54,3044.33,12.3,2678.31,1,38.88,medium
348.72,153.83,48.67,101.74,64.21,522.23,4265.99,0.0,0.0,0,47.96,medium
1738.34,110.88,20.86,34.82,44.35,942.58,2099.37,18.4,1587.24,1,22.84,low
819.24,44.87,9.43,25.29,16.1,245.51,457.17,0.0,0.0,0,9.95,low
557.88,198.58,26.61,63.01,78.32,929.24,3571.09,18.8,3951.93,0,40.23,medium
206.93,18.88,43.71,118.34,51.12,186.84,599.4,0.0,0.0,0,35.75,medium
1725.58,155.14,41.38,78.61,54.16,1502.39,4712.37,18.2,2241.03,1,36.67,medium
102.43,16.22,49.59,81.89,71.0,150.95,553.04,34.0,185.56,1,59.12,medium
496.6,130.17,28.33,91.2,72.21,525.93,2369.67,0.0,0.0,0,36.64,medium
5431.78,100.23,18.39,21.82,7.3,781.44,1703.03,0.0,0.0,0,5.94,low
5886.87,194.5,19.74,23.93,21.45,1764.02,3683.86,0.0,0.0,0,6.68,low
210.93,36.36,45.91,61.77,64.73,297.94,1132.62,37.2,629.37,1,57.11,medium
143.66,98.89,47.17,136.37,86.86,583.76,2915.89,5.7,905.91,1,73.38,high
3530.67,135.65,12.46,29.23,13.0,1172.4,2017.14,0.0,0.0,0,5.81,low
7167.43,189.74,11.04,24.26,14.9,1702.3,2749.85,0.0,0.0,0,4.79,low
2405.71,182.58,20.2,61.78,45.01,985.18,2828.98,17.6,3052.94,0,12.33,low
1242.82,175.08,28.95,77.47,22.16,906.96,3441.4,0.0,0.0,0,23.33,low
178.37,178.54,49.85,133.73,75.6,624.25,5074.67,0.0,0.0,1,72.07,high
423.61,38.68,46.83,92.51,67.37,354.31,1260.12,0.0,0.0,1,48.28,medium
294.13,42.85,41.02,116.1,77.28,332.31,1211.22,31.9,552.82,0,42.03,medium
2910.8,173.8,15.53,75.84,45.08,1536.14,2885.4,4.6,2408.18,1,18.01,low
525.61,80.5,46.18,79.91,55.28,529.51,2388.3,0.0,0.0,0,38.95,medium
794.37,142.84,31.29,88.27,50.7,1394.69,3629.73,0.0,0.0,0,43.79,medium
160.62,32.64,11.53,59.88,36.39,108.49,296.66,11.3,545.32,0,23.58,low
344.85,38.35,40.53,79.29,61.04,322.2,1099.42,26.1,750.16,1,44.63,medium
2151.2,196.93,29.62,72.71,75.08,1801.1,4717.55,0.0,0.0,1,37.18,medium
969.04,140.33,28.22,114.51,71.77,1059.51,3039.72,10.7,1271.4,0,33.85,medium
3161.22,105.94,5.62,12.54,17.1,813.6,1111.54,0.0,0.0,0,4.22,low
1586.18,123.54,10.31,52.79,36.24,835.12,1472.11,5.2,990.87,1,17.17,low
2006.57,123.49,32.34,65.6,41.26,706.02,2702.9,0.0,0.0,0,20.28,low
4205.2,164.66,20.55,33.13,49.89,1470.13,3161.64,17.2,1237.84,0,9.66,low
566.59,43.27,33.36,27.83,42.13,337.16,1058.92,0.0,0.0,0,25.59,low
584.8,127.9,41.69,115.45,77.82,1112.45,3778.83,38.0,1931.72,0,53.01,medium
900.31,37.25,10.14,27.22,18.49,229.32,418.26,0.0,0.0,0,12.34,low
1200.91,144.33,28.86,30.41,41.07,937.58,3020.32,0.0,0.0,0,22.15,low
730.73,110.7,28.58,74.8,25.94,473.49,2055.6,0.0,0.0,0,26.63,low
40.28,153.9,52.47,147.78,76.36,505.34,4543.21,52.0,1680.28,1,80.74,critical
5548.84,132.78,18.05,20.56,18.33,1151.11,2349.17,16.7,2086.1,0,4.02,low
76.0,137.38,43.2,114.42,96.46,841.07,3808.11,0.0,0.0,1,80.44,critical
585.19,97.22,22.92,64.3,28.69,357.27,1471.43,0.0,0.0,1,35.28,medium
41.82,41.76,56.11,131.05,95.39,211.65,1383.05,0.0,0.0,0,70.85,high
52.35,29.16,49.21,139.66,80.2,198.37,915.83,0.0,0.0,1,75.77,high
7231.52,162.47,19.38,26.89,12.65,1060.04,2634.67,11.5,2251.2,0,2.87,low
4220.61,74.47,11.0,20.41,5.42,621.12,1030.64,0.0,0.0,0,5.41,low
111.24,90.21,54.55,116.46,82.12,787.25,3247.65,49.6,1709.88,1,79.37,high
53.31,105.74,54.98,113.32,93.25,928.49,3835.04,0.0,0.0,1,84.66,critical
2011.2,197.56,14.03,58.29,47.79,1044.04,2430.3,8.4,1194.2,0,11.77,low
163.39,129.99,56.07,145.48,87.43,594.65,4238.93,0.0,0.0,0,67.58,high
1146.34,117.89,32.26,119.11,65.71,1123.76,3025.29,31.5,1699.49,1,44.17,medium
2.75,6.59,45.31,123.97,82.38,35.88,185.16,0.0,0.0,1,81.51,critical
67.17,47.06,55.14,146.61,82.62,316.76,1614.21,0.0,0.0,1,78.58,high
1011.32,125.48,18.09,71.3,52.05,418.81,1553.43,0.0,0.0,1,31.76,medium
284.55,151.15,54.98,145.84,86.26,1127.32,5282.52,0.0,0.0,1,77.22,high
13.7,22.73,47.44,126.65,92.34,182.76,721.98,0.0,0.0,1,82.97,critical
1701.04,104.16,12.47,19.86,17.47,412.69,1061.98,0.0,0.0,0,6.05,low
2401.13,162.15,28.72,65.11,46.62,874.96,3203.46,0.0,0.0,0,18.75,low
12.49,5.12,55.84,133.91,87.33,43.21,186.1,0.0,0.0,0,66.62,high
5728.21,121.45,19.36,17.31,11.33,1124.08,2299.6,0.0,0.0,0,5.65,low
1595.69,149.78,24.04,76.44,50.86,880.82,2680.9,17.2,1962.18,0,20.37,low
135.0,87.43,53.04,146.77,91.87,477.95,2796.72,0.0,0.0,1,77.32,high
645.51,85.47,39.73,102.26,55.76,831.8,2529.44,0.0,0.0,0,43.67,medium
180.76,44.96,37.19,99.84,76.9,271.64,1107.63,0.0,0.0,1,60.62,high
51.5,87.09,55.05,116.86,90.41,443.92,2841.29,0.0,0.0,1,82.62,critical
15.55,41.04,44.77,142.62,76.84,256.39,1175.1,0.0,0.0,1,81.25,critical
4420.57,167.22,28.47,43.59,34.14,1548.79,3929.13,17.8,2186.3,1,18.57,low
152.57,152.83,44.56,149.26,98.41,510.29,3914.92,0.0,0.0,1,76.4,high
762.09,124.11,47.57,73.75,62.68,926.49,3878.74,45.5,1559.27,0,39.61,medium
941.1,73.69,11.34,74.2,50.91,621.62,1039.5,0.0,0.0,1,31.33,medium
9.19,55.39,51.48,135.29,88.54,270.05,1695.81,0.0,0.0,1,84.44,critical
438.65,172.73,42.12,130.27,81.61,1626.8,5264.15,0.0,0.0,1,71.41,high
823.48,54.41,5.08,3.91,4.49,269.57,407.79,4.3,345.27,0,0.0,low
191.09,21.26,29.14,50.31,34.92,149.87,459.67,6.1,317.41,0,26.55,low
693.39,175.61,39.79,87.45,64.21,607.78,4101.82,30.4,2366.77,0,32.28,medium
4269.67,102.95,12.17,17.87,21.65,661.73,1288.41,0.0,0.0,0,6.3,low
3113.3,79.85,6.61,21.58,19.63,543.13,807.2,0.0,0.0,0,6.48,low
241.58,25.13,31.0,41.86,48.45,146.71,536.14,0.0,0.0,0,31.84,medium
182.2,164.81,41.25,132.37,90.69,873.58,4272.76,0.0,0.0,1,75.41,high
146.12,85.21,58.8,132.69,80.63,842.45,3347.67,0.0,0.0,1,79.87,high
2615.74,185.88,12.0,34.02,45.13,1235.63,2350.74,10.1,1962.56,1,16.45,low
318.53,119.39,51.19,130.59,76.45,1063.53,4119.28,0.0,0.0,1,74.22,high
35.86,53.0,41.02,116.9,87.09,189.23,1276.28,0.0,0.0,1,78.11,high
222.25,111.71,48.71,142.37,85.57,915.75,3636.44,0.0,0.0,1,76.87,high
130.35,80.78,52.52,135.44,93.12,614.51,2735.98,0.0,0.0,1,79.38,high
471.12,62.42,32.61,96.07,67.08,536.73,1554.52,0.0,0.0,1,50.37,medium
309.68,166.49,59.33,124.72,88.74,1087.2,6026.47,0.0,0.0,1,74.65,high
368.89,62.17,28.74,94.8,70.92,614.55,1507.92,0.0,0.0,1,59.13,medium
1440.23,56.98,15.94,34.55,41.53,534.13,988.25,8.5,806.33,0,10.54,low
451.2,173.54,35.61,64.22,76.22,765.33,3855.55,1.8,1920.69,1,51.63,medium
3018.11,134.56,19.99,36.51,52.57,1122.8,2467.68,7.1,1378.92,1,18.69,low
1155.3,29.91,10.81,29.75,18.36,291.98,453.65,0.0,0.0,0,15.58,low
2097.62,137.65,23.13,43.9,22.02,727.68,2319.92,19.4,2661.97,0,8.62,low
1091.88,136.94,38.11,79.46,61.79,1221.36,3830.56,0.0,0.0,1,45.3,medium
135.34,37.82,41.34,92.59,61.83,188.95,970.56,2.9,558.83,0,44.22,medium
943.08,38.06,29.15,36.53,33.76,320.79,875.46,0.0,0.0,0,19.46,low
3048.38,171.89,15.68,13.63,1.23,589.37,1936.62,0.0,0.0,0,3.19,low
5635.23,131.8,11.22,14.07,7.77,1039.9,1779.42,0.0,0.0,0,3.71,low
453.24,87.25,29.78,64.65,61.31,807.81,2107.17,26.9,937.46,0,45.39,medium
398.65,155.01,28.36,68.76,74.86,613.32,2811.5,0.0,0.0,0,43.34,medium
153.16,151.45,50.02,119.6,86.54,521.56,4309.24,0.0,0.0,1,73.67,high
547.7,36.63,28.4,76.17,51.46,254.79,774.96,0.0,0.0,0,27.24,low
8.94,24.52,56.13,122.37,97.05,196.41,884.59,0.0,0.0,1,85.67,critical
454.91,45.88,29.64,107.39,50.13,379.27,1059.16,15.9,456.33,0,29.77,low
2396.91,61.99,18.37,6.64,9.55,575.36,1144.81,6.6,781.03,0,0.92,low
1534.95,65.72,10.6,9.13,5.29,298.49,646.64,0.0,0.0,0,3.72,low
5207.62,175.2,10.42,26.21,4.99,1138.56,2051.05,0.0,0.0,0,3.78,low
5285.91,192.33,17.02,2.17,5.03,1247.83,2884.62,0.0,0.0,0,3.01,low
112.71,24.71,36.99,100.35,57.82,143.91,600.94,0.0,0.0,1,54.56,medium
147.32,104.63,57.86,127.39,98.7,725.39,3752.28,0.0,0.0,1,81.17,critical
1816.36,187.62,28.08,40.48,25.64,785.26,3419.34,0.0,0.0,1,27.85,low
1970.03,181.15,29.26,30.11,27.8,1253.2,3903.37,1.6,3296.47,0,13.29,low
